Ticket ID,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Subject,Ticket Priority,Ticket Channel,First Response Time
4776,30,Female,Amazon Kindle,2021-09-05,Billing inquiry,Payment issue,Low,Chat,2023-06-01 09:31:20
4778,61,Other,Nest Thermostat,2020-09-19,Technical issue,Installation support,High,Phone,2023-06-01 02:11:23
4779,48,Male,HP Pavilion,2021-07-16,Technical issue,Product recommendation,Critical,Chat,2023-06-01 04:32:25
4782,20,Male,Garmin Forerunner,2020-10-20,Cancellation request,Product recommendation,High,Social media,2023-06-01 21:29:28
4784,28,Female,Nest Thermostat,2020-08-13,Refund request,Cancellation request,High,Chat,2023-06-01 14:58:31
4785,70,Other,Nest Thermostat,2020-11-18,Technical issue,Product setup,Medium,Email,2023-06-01 18:00:32
4786,55,Other,Roomba Robot Vacuum,2020-03-02,Cancellation request,Product setup,Low,Social media,2023-06-01 00:17:34
4789,23,Male,Microsoft Xbox Controller,2021-04-05,Product inquiry,Peripheral compatibility,Medium,Phone,2023-06-01 17:49:35
4792,40,Female,PlayStation,2021-06-14,Technical issue,Product setup,Critical,Phone,2023-06-01 22:00:39
4793,69,Male,Nintendo Switch,2020-03-02,Technical issue,Network problem,Medium,Phone,2023-06-01 05:51:40
4797,48,Other,Canon EOS,2021-11-24,Billing inquiry,Payment issue,Critical,Email,2023-06-01 21:25:46
4798,67,Other,Lenovo ThinkPad,2020-03-02,Billing inquiry,Payment issue,High,Chat,2023-06-01 12:11:48
4799,48,Other,HP Pavilion,2020-07-17,Billing inquiry,Hardware issue,High,Phone,2023-06-01 16:46:49
4803,38,Male,MacBook Pro,2021-06-05,Refund request,Network problem,Low,Chat,2023-06-01 21:37:53
4805,44,Other,HP Pavilion,2020-06-21,Cancellation request,Installation support,Medium,Email,2023-06-01 02:07:57
4806,43,Male,HP Pavilion,2021-01-01,Billing inquiry,Data loss,Critical,Email,2023-06-01 17:00:58
4813,35,Female,Nintendo Switch,2021-01-03,Refund request,Product compatibility,Critical,Social media,2023-06-01 17:04:08
4814,48,Male,HP Pavilion,2021-06-29,Billing inquiry,Cancellation request,Low,Phone,2023-06-01 23:32:09
4815,19,Other,Dyson Vacuum Cleaner,2020-01-13,Product inquiry,Cancellation request,High,Phone,2023-06-01 16:32:11
4816,24,Male,Adobe Photoshop,2020-02-09,Refund request,Account access,High,Phone,2023-06-01 22:07:13
4817,24,Female,Fitbit Charge,2020-04-04,Cancellation request,Payment issue,High,Email,2023-06-01 01:16:15
4818,25,Female,HP Pavilion,2020-12-13,Refund request,Hardware issue,High,Social media,2023-06-01 09:58:17
4821,70,Female,Microsoft Xbox Controller,2020-03-01,Cancellation request,Cancellation request,Low,Social media,2023-06-01 09:17:21
4823,25,Other,Dell XPS,2021-02-13,Cancellation request,Delivery problem,Low,Phone,2023-06-01 09:28:23
4825,69,Other,Xbox,2021-06-10,Cancellation request,Product recommendation,Medium,Email,2023-06-01 18:55:25
4826,52,Other,GoPro Action Camera,2020-12-18,Technical issue,Software bug,Medium,Phone,2023-06-01 20:34:25
4829,22,Female,Samsung Galaxy,2020-04-26,Cancellation request,Hardware issue,Medium,Social media,2023-06-01 10:21:29
4830,34,Male,Xbox,2021-07-10,Billing inquiry,Account access,Low,Chat,2023-06-01 08:20:29
4831,69,Female,Roomba Robot Vacuum,2020-03-24,Refund request,Product setup,High,Phone,2023-06-01 12:59:31
4832,20,Other,Samsung Soundbar,2021-11-03,Cancellation request,Battery life,Low,Phone,2023-06-01 16:10:32
4833,40,Other,Fitbit Charge,2021-08-01,Product inquiry,Payment issue,High,Email,2023-05-31 23:41:34
4834,49,Female,Philips Hue Lights,2021-01-03,Product inquiry,Peripheral compatibility,Medium,Email,2023-06-01 15:26:36
4835,67,Male,Bose QuietComfort,2021-05-05,Cancellation request,Payment issue,Low,Email,2023-06-01 20:17:37
4836,63,Male,Nintendo Switch Pro Controller,2021-04-09,Billing inquiry,Data loss,Medium,Phone,2023-05-31 23:56:38
4838,25,Female,Philips Hue Lights,2021-08-18,Product inquiry,Product compatibility,Low,Phone,2023-06-01 02:10:41
4842,59,Other,Bose SoundLink Speaker,2021-04-17,Cancellation request,Hardware issue,Critical,Phone,2023-06-01 00:58:45
4843,61,Female,GoPro Hero,2020-09-05,Product inquiry,Product compatibility,Low,Phone,2023-06-01 03:48:47
4846,62,Other,Microsoft Xbox Controller,2021-02-02,Billing inquiry,Battery life,Critical,Email,2023-06-01 12:49:51
4847,38,Other,Google Pixel,2020-06-16,Technical issue,Network problem,Critical,Social media,2023-06-01 12:03:53
4850,56,Other,LG OLED,2021-02-05,Product inquiry,Payment issue,Low,Chat,2023-06-01 19:57:57
4851,49,Male,Canon EOS,2020-09-17,Cancellation request,Hardware issue,Critical,Phone,2023-06-01 18:18:58
4852,56,Male,Fitbit Versa Smartwatch,2021-04-04,Refund request,Software bug,Low,Email,2023-06-01 18:27:01
4853,34,Other,LG Washing Machine,2021-11-15,Product inquiry,Data loss,Medium,Email,2023-06-01 21:19:02
4854,56,Female,HP Pavilion,2020-08-17,Billing inquiry,Product recommendation,Medium,Email,2023-06-01 13:32:03
4856,66,Other,Nest Thermostat,2020-08-04,Cancellation request,Delivery problem,Low,Phone,2023-06-01 11:16:05
4858,18,Male,Bose SoundLink Speaker,2021-04-16,Cancellation request,Delivery problem,Critical,Chat,2023-06-01 19:00:09
4861,29,Female,LG Smart TV,2021-11-02,Cancellation request,Refund request,Low,Social media,2023-06-01 02:58:13
4862,65,Female,Nikon D,2020-12-22,Billing inquiry,Account access,Low,Social media,2023-06-01 23:10:15
4865,61,Other,Nikon D,2021-02-20,Billing inquiry,Installation support,Medium,Phone,2023-06-01 13:23:19
4866,20,Other,PlayStation,2021-05-26,Technical issue,Payment issue,High,Email,2023-06-01 20:25:20
4867,68,Male,Lenovo ThinkPad,2021-10-02,Technical issue,Network problem,Low,Phone,2023-06-01 17:59:21
4868,58,Other,Asus ROG,2020-09-28,Cancellation request,Hardware issue,Critical,Email,2023-06-01 02:10:23
4870,51,Male,Garmin Forerunner,2021-10-25,Billing inquiry,Refund request,Medium,Social media,2023-06-01 06:14:26
4871,28,Other,Xbox,2021-02-17,Product inquiry,Hardware issue,Critical,Phone,2023-06-01 08:20:28
4872,34,Female,Samsung Soundbar,2021-05-09,Cancellation request,Hardware issue,High,Phone,2023-06-01 20:28:30
4873,34,Other,Nikon D,2020-11-27,Technical issue,Peripheral compatibility,Critical,Email,2023-06-01 00:05:32
4874,35,Male,Fitbit Charge,2020-07-04,Billing inquiry,Product recommendation,Medium,Phone,2023-06-01 10:58:33
4875,23,Other,Samsung Soundbar,2021-12-23,Billing inquiry,Data loss,High,Email,2023-06-01 23:29:34
4878,64,Male,Canon EOS,2020-09-05,Billing inquiry,Product compatibility,Medium,Email,2023-06-01 11:59:36
4879,25,Male,Google Nest,2020-09-18,Cancellation request,Refund request,High,Social media,2023-06-01 19:06:37
4882,42,Female,Adobe Photoshop,2021-11-21,Product inquiry,Cancellation request,Low,Email,2023-06-01 02:35:41
4883,48,Other,Adobe Photoshop,2020-10-08,Refund request,Product setup,High,Chat,2023-06-01 09:17:43
4884,27,Female,Samsung Galaxy,2021-09-21,Refund request,Software bug,Medium,Email,2023-06-01 01:12:45
4885,52,Female,Roomba Robot Vacuum,2021-11-23,Technical issue,Product compatibility,High,Social media,2023-06-01 06:00:46
4886,23,Other,LG Washing Machine,2020-11-02,Technical issue,Refund request,Critical,Email,2023-06-01 01:39:46
4888,70,Male,Canon DSLR Camera,2020-10-23,Technical issue,Product compatibility,Critical,Social media,2023-06-01 17:34:50
4889,42,Male,Fitbit Versa Smartwatch,2020-10-24,Billing inquiry,Data loss,Low,Phone,2023-06-01 16:21:51
4890,30,Female,Sony Xperia,2021-02-22,Cancellation request,Product recommendation,Medium,Social media,2023-06-01 13:13:53
4891,55,Other,Xbox,2020-06-29,Technical issue,Peripheral compatibility,Medium,Email,2023-06-01 13:12:54
4892,27,Female,Nikon D,2020-06-29,Refund request,Hardware issue,Low,Chat,2023-06-01 00:06:55
4893,42,Other,Bose QuietComfort,2021-10-22,Cancellation request,Cancellation request,Medium,Chat,2023-06-01 14:14:56
4894,41,Other,Sony PlayStation,2021-12-29,Cancellation request,Network problem,High,Email,2023-06-01 12:13:58
4895,62,Other,Lenovo ThinkPad,2021-04-12,Refund request,Product recommendation,High,Email,2023-06-01 17:09:00
4896,32,Male,LG Smart TV,2021-10-10,Cancellation request,Software bug,High,Social media,2023-06-01 05:51:01
4897,46,Female,Adobe Photoshop,2020-06-11,Product inquiry,Installation support,Critical,Social media,2023-06-01 11:13:03
4898,66,Male,Microsoft Xbox Controller,2021-09-22,Product inquiry,Display issue,Low,Social media,2023-06-01 01:45:05
4900,49,Other,Microsoft Xbox Controller,2021-10-08,Billing inquiry,Refund request,Critical,Email,2023-06-01 08:43:07
4901,27,Female,Microsoft Office,2021-01-09,Cancellation request,Product setup,Critical,Email,2023-06-01 02:56:09
4902,65,Male,Samsung Galaxy,2021-05-01,Cancellation request,Hardware issue,Medium,Social media,2023-06-01 09:44:10
4903,47,Female,HP Pavilion,2020-05-14,Refund request,Data loss,Critical,Email,2023-06-01 07:25:12
4905,53,Other,GoPro Action Camera,2021-11-15,Refund request,Product compatibility,Low,Email,2023-06-01 13:37:15
4907,27,Male,Nintendo Switch,2020-06-30,Refund request,Delivery problem,Medium,Email,2023-06-01 20:30:18
4909,63,Female,Philips Hue Lights,2021-05-03,Refund request,Account access,Medium,Phone,2023-06-01 21:52:22
4910,42,Other,Nikon D,2020-07-18,Refund request,Account access,High,Phone,2023-06-01 11:59:23
4914,26,Other,GoPro Hero,2021-06-10,Product inquiry,Display issue,Critical,Email,2023-06-01 18:26:27
4915,53,Other,Garmin Forerunner,2021-06-28,Refund request,Software bug,Low,Chat,2023-06-01 14:39:29
4916,66,Female,Fitbit Versa Smartwatch,2021-10-03,Billing inquiry,Software bug,Critical,Chat,2023-06-01 19:13:30
4917,34,Male,Apple AirPods,2021-09-01,Product inquiry,Cancellation request,High,Phone,2023-06-01 20:24:31
4919,49,Male,Xbox,2020-01-05,Technical issue,Payment issue,Low,Social media,2023-06-01 17:02:34
4920,23,Female,Google Pixel,2021-12-16,Product inquiry,Network problem,Low,Social media,2023-06-01 07:51:34
4922,26,Other,Google Pixel,2021-05-14,Refund request,Refund request,Critical,Social media,2023-06-01 01:26:36
4924,50,Female,Samsung Galaxy,2020-11-18,Billing inquiry,Product setup,Critical,Chat,2023-06-01 10:35:38
4926,27,Male,Bose SoundLink Speaker,2021-11-08,Product inquiry,Account access,High,Phone,2023-06-01 14:52:39
4930,29,Male,Microsoft Office,2020-12-02,Refund request,Product compatibility,Medium,Chat,2023-06-01 14:15:44
4931,38,Male,iPhone,2020-02-28,Product inquiry,Product recommendation,Low,Social media,2023-06-01 08:52:46
4933,49,Female,Sony Xperia,2021-03-29,Cancellation request,Payment issue,Critical,Email,2023-06-01 04:55:48
4934,41,Other,Canon EOS,2020-04-21,Technical issue,Product compatibility,Critical,Chat,2023-06-01 12:52:50
4936,41,Other,MacBook Pro,2021-04-16,Billing inquiry,Battery life,Low,Chat,2023-06-01 15:41:54
4938,33,Male,LG Smart TV,2021-05-20,Billing inquiry,Account access,Medium,Email,2023-06-01 04:09:57
4939,53,Male,HP Pavilion,2020-10-20,Technical issue,Account access,Critical,Social media,2023-06-01 06:02:58
4940,56,Other,PlayStation,2020-05-22,Billing inquiry,Hardware issue,Medium,Social media,2023-06-01 21:47:00
4941,64,Male,Lenovo ThinkPad,2021-10-22,Cancellation request,Product recommendation,Critical,Social media,2023-06-01 21:26:02
4943,42,Female,Nikon D,2020-07-30,Technical issue,Installation support,Low,Chat,2023-06-01 10:35:05
4944,70,Male,Samsung Galaxy,2021-09-01,Refund request,Account access,Critical,Social media,2023-06-01 23:20:07
4945,25,Male,iPhone,2021-05-30,Billing inquiry,Display issue,Low,Email,2023-06-01 23:13:08
4946,36,Female,Sony Xperia,2020-06-15,Refund request,Hardware issue,Medium,Chat,2023-06-01 10:54:09
4948,24,Male,Sony Xperia,2021-07-18,Billing inquiry,Network problem,Critical,Email,2023-06-01 09:33:13
4950,21,Male,Sony Xperia,2020-11-29,Cancellation request,Software bug,High,Social media,2023-06-01 01:24:16
4951,19,Other,Xbox,2021-03-14,Billing inquiry,Cancellation request,High,Phone,2023-06-01 20:54:17
4952,48,Male,Asus ROG,2020-03-30,Technical issue,Peripheral compatibility,Critical,Phone,2023-06-01 11:23:18
4954,25,Female,Canon DSLR Camera,2021-03-25,Product inquiry,Account access,Low,Social media,2023-06-01 08:40:21
4955,53,Female,Bose QuietComfort,2021-02-24,Cancellation request,Battery life,Low,Email,2023-06-01 08:37:22
4956,67,Male,Nikon D,2020-12-21,Billing inquiry,Hardware issue,Medium,Email,2023-06-01 00:07:24
4957,59,Other,Samsung Galaxy,2020-10-05,Refund request,Product setup,Critical,Email,2023-06-01 14:44:26
4958,65,Other,Nikon D,2021-03-13,Cancellation request,Display issue,Medium,Chat,2023-06-01 13:24:28
4960,29,Other,HP Pavilion,2021-05-02,Billing inquiry,Product recommendation,High,Social media,2023-06-01 22:58:30
4961,35,Female,Amazon Echo,2021-04-16,Technical issue,Battery life,Low,Phone,2023-06-01 20:23:31
4963,67,Male,Canon DSLR Camera,2020-06-02,Technical issue,Software bug,Medium,Email,2023-06-01 07:47:34
4965,69,Other,Bose QuietComfort,2020-12-28,Billing inquiry,Data loss,Critical,Phone,2023-06-01 22:51:35
4966,30,Other,Samsung Soundbar,2020-08-29,Cancellation request,Payment issue,Critical,Email,2023-06-01 17:05:37
4967,57,Other,Autodesk AutoCAD,2020-07-14,Technical issue,Installation support,Critical,Chat,2023-06-01 13:45:39
4968,56,Male,Fitbit Charge,2020-04-07,Cancellation request,Cancellation request,High,Chat,2023-06-01 13:25:40
4969,44,Female,Microsoft Surface,2021-04-27,Product inquiry,Account access,Critical,Phone,2023-06-01 08:43:42
4971,47,Other,Fitbit Charge,2021-09-15,Product inquiry,Display issue,Critical,Social media,2023-06-01 15:18:45
4972,39,Other,GoPro Hero,2020-05-18,Refund request,Refund request,High,Email,2023-06-01 04:17:47
4974,63,Female,Xbox,2021-10-31,Cancellation request,Peripheral compatibility,High,Email,2023-06-01 19:54:50
4975,48,Female,Amazon Kindle,2021-01-25,Cancellation request,Display issue,Medium,Social media,2023-06-01 12:24:51
4976,21,Female,Amazon Kindle,2021-12-30,Billing inquiry,Account access,High,Phone,2023-06-01 03:29:52
4977,42,Male,Nikon D,2020-05-29,Technical issue,Account access,Low,Phone,2023-06-01 12:40:52
4978,41,Male,LG OLED,2020-08-31,Technical issue,Installation support,High,Email,2023-06-01 09:09:53
4981,34,Male,Google Pixel,2021-06-08,Product inquiry,Software bug,Critical,Chat,2023-06-01 16:43:58
4982,38,Male,HP Pavilion,2021-08-25,Technical issue,Delivery problem,High,Social media,2023-06-01 20:53:59
4985,69,Male,Nikon D,2021-01-31,Refund request,Peripheral compatibility,Low,Chat,2023-06-01 18:43:04
4986,42,Other,Amazon Echo,2021-06-16,Billing inquiry,Account access,Critical,Email,2023-06-01 12:08:04
4988,70,Male,Fitbit Versa Smartwatch,2021-05-14,Refund request,Battery life,Medium,Phone,2023-06-01 15:15:07
4990,28,Male,iPhone,2021-11-30,Technical issue,Data loss,Critical,Email,2023-06-01 22:05:11
4991,31,Female,Google Nest,2021-11-05,Cancellation request,Hardware issue,Medium,Chat,2023-06-01 07:20:12
4992,46,Other,LG Washing Machine,2020-01-03,Refund request,Display issue,High,Social media,2023-06-01 04:42:13
4993,43,Female,Bose QuietComfort,2021-10-02,Billing inquiry,Refund request,Low,Social media,2023-06-01 15:17:14
4994,39,Male,Bose QuietComfort,2021-11-09,Billing inquiry,Software bug,Low,Phone,2023-06-01 13:36:15
4997,62,Female,Garmin Forerunner,2021-12-25,Billing inquiry,Hardware issue,Medium,Chat,2023-06-01 03:09:20
4999,68,Male,Dell XPS,2020-06-09,Refund request,Hardware issue,Critical,Email,2023-06-01 17:20:23
5000,39,Female,Microsoft Xbox Controller,2021-02-11,Cancellation request,Payment issue,Low,Chat,2023-06-01 06:11:24
5002,50,Male,Dell XPS,2020-08-14,Billing inquiry,Hardware issue,Critical,Phone,2023-06-01 00:56:27
5003,41,Female,Sony PlayStation,2021-03-02,Product inquiry,Payment issue,Medium,Chat,2023-06-01 18:32:28
5004,22,Female,Nikon D,2020-04-18,Billing inquiry,Delivery problem,Medium,Email,2023-06-01 00:51:30
5008,50,Female,Canon EOS,2020-12-06,Refund request,Peripheral compatibility,Medium,Chat,2023-06-01 18:13:35
5009,25,Male,Microsoft Xbox Controller,2020-11-06,Cancellation request,Payment issue,Critical,Phone,2023-06-01 05:01:35
5011,52,Other,LG Smart TV,2021-06-21,Cancellation request,Display issue,Medium,Email,2023-06-01 14:30:39
5012,43,Other,Apple AirPods,2021-06-22,Cancellation request,Refund request,High,Chat,2023-06-01 00:27:41
5014,18,Other,Google Pixel,2021-11-21,Product inquiry,Software bug,Critical,Phone,2023-06-01 17:55:43
5015,68,Male,Google Nest,2020-08-13,Refund request,Account access,High,Email,2023-06-01 12:52:45
5016,38,Male,Bose QuietComfort,2021-05-31,Product inquiry,Refund request,Low,Social media,2023-06-01 11:06:46
5019,44,Female,LG Washing Machine,2020-08-19,Cancellation request,Product compatibility,Critical,Email,2023-06-01 10:29:51
5022,37,Male,GoPro Hero,2021-05-18,Cancellation request,Product setup,Critical,Phone,2023-06-01 20:11:56
5023,47,Female,Canon DSLR Camera,2020-03-12,Technical issue,Peripheral compatibility,High,Phone,2023-06-01 14:31:56
5024,39,Female,Sony PlayStation,2021-09-30,Technical issue,Installation support,High,Phone,2023-06-01 17:14:56
5025,66,Male,LG OLED,2021-01-13,Cancellation request,Product compatibility,Medium,Email,2023-06-01 23:15:58
5026,69,Female,LG Washing Machine,2020-10-09,Technical issue,Peripheral compatibility,Medium,Social media,2023-06-01 16:55:00
5027,61,Female,Canon DSLR Camera,2020-04-23,Cancellation request,Cancellation request,Critical,Social media,2023-06-01 06:00:01
5029,50,Male,Fitbit Charge,2021-12-26,Billing inquiry,Software bug,Medium,Social media,2023-06-01 12:43:03
5030,68,Male,Apple AirPods,2020-07-06,Cancellation request,Peripheral compatibility,High,Social media,2023-06-01 05:07:04
5031,54,Female,GoPro Hero,2021-01-29,Product inquiry,Software bug,Medium,Phone,2023-06-01 13:31:06
5033,48,Male,Asus ROG,2021-05-13,Refund request,Battery life,High,Chat,2023-06-01 17:58:09
5037,49,Female,HP Pavilion,2020-09-08,Refund request,Peripheral compatibility,High,Phone,2023-06-01 17:14:15
5038,52,Female,Nintendo Switch,2020-03-07,Cancellation request,Refund request,Medium,Phone,2023-06-01 13:09:17
5039,21,Other,iPhone,2021-06-22,Product inquiry,Product setup,High,Social media,2023-06-01 02:37:19
5040,30,Male,Microsoft Office,2021-05-19,Technical issue,Battery life,Medium,Email,2023-06-01 01:50:20
5041,32,Male,iPhone,2021-09-13,Cancellation request,Product recommendation,High,Email,2023-06-01 22:30:22
5042,49,Male,Adobe Photoshop,2021-11-14,Refund request,Payment issue,Critical,Phone,2023-06-01 01:50:24
5043,63,Male,Canon EOS,2021-08-04,Billing inquiry,Data loss,Critical,Social media,2023-06-01 03:47:25
